model,architecture,run,decision_type,scenario_id,kendall_tau,overall_mae,top1_accuracy,top2_accuracy
gptoss,Direct_LLM_Scoring,2,Appliance,74,-1.0,0.29166666666666663,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,75,0.33333333333333337,0.3558333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,76,0.33333333333333337,0.3033333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,77,0.33333333333333337,0.26916666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,78,-0.33333333333333337,0.17833333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,79,-1.0,0.3558333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,80,1.0,0.3016666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,81,-0.33333333333333337,0.26333333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,82,-0.33333333333333337,0.22583333333333336,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,83,0.33333333333333337,0.38749999999999996,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,84,-1.0,0.3691666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,85,-0.33333333333333337,0.2133333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,86,0.33333333333333337,0.24,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,87,-0.33333333333333337,0.23166666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,88,-0.33333333333333337,0.4200000000000001,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,89,-1.0,0.29250000000000004,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,90,-1.0,0.32250000000000006,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,91,-1.0,0.3283333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,92,-1.0,0.5241666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,93,1.0,0.2775000000000001,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,94,-1.0,0.30666666666666664,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,95,0.33333333333333337,0.2933333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,96,0.33333333333333337,0.2625,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,97,0.33333333333333337,0.3766666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,98,0.33333333333333337,0.33416666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,99,1.0,0.1308333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,100,-0.33333333333333337,0.3466666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,101,-1.0,0.46083333333333326,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,102,-0.33333333333333337,0.2758333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,103,-0.33333333333333337,0.17833333333333332,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,104,-0.33333333333333337,0.24916666666666668,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,105,1.0,0.20833333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,106,0.33333333333333337,0.34166666666666673,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,107,-0.33333333333333337,0.38833333333333336,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,108,1.0,0.2058333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,109,1.0,0.3950000000000001,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,110,0.33333333333333337,0.30500000000000005,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,111,-1.0,0.21500000000000005,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,112,-1.0,0.2883333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,113,-0.33333333333333337,0.16666666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,114,-0.33333333333333337,0.37166666666666676,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,115,-1.0,0.2725,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,116,-0.33333333333333337,0.24416666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,117,1.0,0.3708333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,118,0.33333333333333337,0.35000000000000003,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,119,1.0,0.20333333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,120,-0.33333333333333337,0.3383333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,121,0.33333333333333337,0.3408333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,122,0.33333333333333337,0.2875,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,123,-0.33333333333333337,0.3358333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,124,-1.0,0.3,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,125,-1.0,0.3083333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,126,0.33333333333333337,0.22333333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,127,-0.33333333333333337,0.32916666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,128,-0.33333333333333337,0.32083333333333336,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,129,-0.33333333333333337,0.31916666666666665,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,130,-1.0,0.26999999999999996,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,131,-1.0,0.3441666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,132,1.0,0.13333333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,133,-1.0,0.30583333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Appliance,134,0.33333333333333337,0.24666666666666662,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Appliance,135,-0.33333333333333337,0.21166666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,136,1.0,0.16249999999999998,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,137,0.33333333333333337,0.15833333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,138,-0.33333333333333337,0.16000000000000006,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,139,-0.33333333333333337,0.17416666666666672,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,140,1.0,0.18166666666666664,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,141,0.33333333333333337,0.225,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,142,1.0,0.11416666666666668,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,143,1.0,0.1975,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,144,0.33333333333333337,0.22333333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,145,1.0,0.37500000000000006,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,146,1.0,0.3666666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,147,-0.33333333333333337,0.2925,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,148,-0.33333333333333337,0.20500000000000004,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,149,0.33333333333333337,0.40416666666666673,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,150,1.0,0.3175,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,151,0.33333333333333337,0.3408333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,152,-0.33333333333333337,0.17333333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,153,1.0,0.37250000000000005,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,154,-0.33333333333333337,0.18583333333333332,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,155,-0.33333333333333337,0.1925,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,156,1.0,0.36250000000000004,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,157,-1.0,0.15416666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,158,0.33333333333333337,0.3566666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,159,-0.33333333333333337,0.24416666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,160,0.33333333333333337,0.30083333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,161,-0.33333333333333337,0.19666666666666668,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,162,0.33333333333333337,0.33,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,163,1.0,0.26416666666666666,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,164,-0.33333333333333337,0.27499999999999997,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,165,0.33333333333333337,0.15166666666666664,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,166,-0.33333333333333337,0.12416666666666669,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,167,1.0,0.2541666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,168,1.0,0.1266666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,169,-0.33333333333333337,0.2058333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,170,-1.0,0.27249999999999996,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,171,0.33333333333333337,0.25333333333333335,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,172,-0.33333333333333337,0.24249999999999997,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,173,0.33333333333333337,0.23499999999999996,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,174,0.33333333333333337,0.16000000000000003,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,175,-0.33333333333333337,0.22083333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,176,0.33333333333333337,0.205,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,177,0.33333333333333337,0.17166666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,178,-0.33333333333333337,0.30333333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,179,1.0,0.23083333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,180,-1.0,0.26666666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,181,1.0,0.3441666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,182,0.33333333333333337,0.18166666666666664,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,183,0.33333333333333337,0.31666666666666665,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,184,-0.33333333333333337,0.18833333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,185,0.33333333333333337,0.20000000000000004,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,186,1.0,0.22333333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,187,0.33333333333333337,0.1791666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,188,0.33333333333333337,0.1383333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,189,-1.0,0.13416666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,190,-1.0,0.1925,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,191,-0.33333333333333337,0.18916666666666668,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,192,-1.0,0.14250000000000004,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,193,1.0,0.15083333333333332,1.0,1.0
gptoss,Direct_LLM_Scoring,2,Shower,194,-1.0,0.12833333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,2,Shower,195,-0.33333333333333337,0.15000000000000002,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,1,0.33333333333333337,0.17833333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,2,0.33333333333333337,0.2791666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,3,0.33333333333333337,0.08333333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,4,1.0,0.2091666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,5,1.0,0.1425,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,6,-0.33333333333333337,0.2891666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,7,0.33333333333333337,0.335,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,8,-0.33333333333333337,0.12416666666666665,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,9,-1.0,0.28750000000000003,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,10,0.33333333333333337,0.2925,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,11,1.0,0.22666666666666666,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,12,-0.33333333333333337,0.3533333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,13,0.33333333333333337,0.36916666666666664,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,14,-0.33333333333333337,0.21499999999999994,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,15,1.0,0.2508333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,16,0.33333333333333337,0.2091666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,17,0.33333333333333337,0.16333333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,18,1.0,0.32583333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,19,-0.33333333333333337,0.15249999999999997,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,20,1.0,0.1366666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,21,-0.33333333333333337,0.24,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,22,0.33333333333333337,0.15416666666666665,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,23,1.0,0.16666666666666666,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,24,0.33333333333333337,0.20333333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,25,1.0,0.15833333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,26,1.0,0.12833333333333338,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,27,0.33333333333333337,0.16,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,28,-1.0,0.3375000000000001,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,29,0.33333333333333337,0.2216666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,30,0.33333333333333337,0.115,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,31,-0.33333333333333337,0.1075,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,32,-1.0,0.25916666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,33,0.33333333333333337,0.12250000000000001,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,34,1.0,0.09083333333333334,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,35,-0.33333333333333337,0.2341666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,36,1.0,0.07666666666666665,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,37,-1.0,0.12916666666666665,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,38,-0.33333333333333337,0.25166666666666665,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,39,0.33333333333333337,0.24333333333333337,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,40,-0.33333333333333337,0.285,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,41,0.33333333333333337,0.14,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,42,0.33333333333333337,0.205,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,43,1.0,0.1608333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,44,-1.0,0.20916666666666664,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,45,-1.0,0.11833333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,46,0.33333333333333337,0.20333333333333337,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,47,0.33333333333333337,0.17833333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,48,1.0,0.16166666666666665,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,49,0.33333333333333337,0.24083333333333332,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,50,0.33333333333333337,0.1216666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,51,-0.33333333333333337,0.21583333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,52,0.33333333333333337,0.08249999999999999,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,53,-0.33333333333333337,0.24666666666666673,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,54,-0.33333333333333337,0.2816666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,55,0.33333333333333337,0.1625,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,56,-0.33333333333333337,0.19833333333333336,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,57,1.0,0.1216666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,58,0.33333333333333337,0.15916666666666668,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,59,-0.33333333333333337,0.215,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,60,-0.33333333333333337,0.2991666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,61,0.33333333333333337,0.2325,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,62,0.33333333333333337,0.11750000000000001,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,63,-1.0,0.5316666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,64,-1.0,0.22916666666666674,0.0,0.0
gptoss,Direct_LLM_Scoring,3,HVAC,65,1.0,0.28750000000000003,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,66,1.0,0.1775,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,67,1.0,0.25833333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,68,0.33333333333333337,0.27249999999999996,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,69,-0.33333333333333337,0.06833333333333332,0.0,1.0
gptoss,Direct_LLM_Scoring,3,HVAC,70,-0.33333333333333337,0.17333333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,71,-0.33333333333333337,0.2366666666666667,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,72,-0.33333333333333337,0.2775,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,73,-0.33333333333333337,0.26333333333333336,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,74,-0.33333333333333337,0.2983333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,75,-0.33333333333333337,0.32166666666666666,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,76,1.0,0.3033333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,77,1.0,0.19083333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,78,-0.33333333333333337,0.22833333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,79,-0.33333333333333337,0.2875,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,80,-0.33333333333333337,0.35166666666666674,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,81,-0.33333333333333337,0.395,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,82,-0.33333333333333337,0.3008333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,83,1.0,0.27416666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,84,0.33333333333333337,0.4141666666666668,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,85,-1.0,0.2758333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,86,1.0,0.2383333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,87,-1.0,0.235,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,88,-0.33333333333333337,0.4183333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,89,0.33333333333333337,0.4358333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,90,-1.0,0.3425,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,91,-1.0,0.25666666666666665,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,92,-1.0,0.4575,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,93,-0.33333333333333337,0.35250000000000004,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,94,-1.0,0.25666666666666665,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,95,0.33333333333333337,0.2683333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,96,-1.0,0.4091666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,97,1.0,0.24666666666666662,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,98,0.33333333333333337,0.34583333333333327,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,99,1.0,0.16583333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,100,-1.0,0.32749999999999996,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,101,-0.33333333333333337,0.43583333333333335,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,102,-1.0,0.30000000000000004,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,103,-0.33333333333333337,0.155,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,104,-1.0,0.2608333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,105,0.33333333333333337,0.2016666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,106,1.0,0.30833333333333335,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,107,-0.33333333333333337,0.315,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,108,1.0,0.16416666666666666,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,109,1.0,0.22833333333333336,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,110,0.33333333333333337,0.2866666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,111,0.33333333333333337,0.22333333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,112,-0.33333333333333337,0.305,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,113,-0.33333333333333337,0.22999999999999998,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,114,-0.33333333333333337,0.26333333333333336,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,115,-0.33333333333333337,0.21083333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,116,-1.0,0.3016666666666667,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,117,0.33333333333333337,0.31416666666666665,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,118,1.0,0.24083333333333326,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,119,0.33333333333333337,0.26666666666666666,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,120,1.0,0.18833333333333332,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,121,1.0,0.2158333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,122,1.0,0.3408333333333333,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,123,-0.33333333333333337,0.29083333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,124,0.33333333333333337,0.23500000000000001,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,125,-0.33333333333333337,0.31,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,126,0.33333333333333337,0.21999999999999997,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,127,-0.33333333333333337,0.3358333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,128,0.33333333333333337,0.32916666666666666,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,129,-0.33333333333333337,0.20083333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,130,-1.0,0.27333333333333343,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,131,-1.0,0.3825,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,132,-0.33333333333333337,0.2508333333333333,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,133,0.33333333333333337,0.3075,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Appliance,134,-0.33333333333333337,0.245,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Appliance,135,0.33333333333333337,0.25500000000000006,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,136,0.33333333333333337,0.1575,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,137,0.33333333333333337,0.13333333333333333,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,138,1.0,0.15166666666666664,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,139,-1.0,0.21083333333333334,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Shower,140,-0.33333333333333337,0.165,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,141,0.33333333333333337,0.23833333333333337,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,142,-0.33333333333333337,0.13249999999999998,0.0,0.0
gptoss,Direct_LLM_Scoring,3,Shower,143,-0.33333333333333337,0.2325,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,144,0.33333333333333337,0.23750000000000004,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,145,0.33333333333333337,0.32833333333333337,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,146,1.0,0.33416666666666667,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,147,0.33333333333333337,0.31749999999999995,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,148,0.33333333333333337,0.20333333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,149,0.33333333333333337,0.4208333333333334,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,150,1.0,0.30416666666666664,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,151,1.0,0.4725000000000001,1.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,152,0.33333333333333337,0.12499999999999996,0.0,1.0
gptoss,Direct_LLM_Scoring,3,Shower,153,1.0,0.33583333333333326,1.0,1.0
